"Manager","ProductID","Sold"
"Man.17","Prod.3",28
"Man.17","Prod.3",21
"Man.18","Prod.3",28
"Man.18","Prod.3",33
"Man.18","Prod.3",24
"Man.18","Prod.3",17
"Man.18","Prod.3",36
"Man.18","Prod.3",29
"Man.19","Prod.3",15
"Man.19","Prod.3",19
"Man.19","Prod.3",23
"Man.19","Prod.3",23
"Man.19","Prod.3",34
"Man.19","Prod.3",25
"Man.20","Prod.3",39
"Man.20","Prod.3",45
"Man.20","Prod.3",45
"Man.20","Prod.3",47
"Man.20","Prod.3",40
"Man.20","Prod.3",47
"Man.21","Prod.3",77
"Man.21","Prod.3",74
"Man.21","Prod.3",69
"Man.21","Prod.3",81
"Man.21","Prod.3",74
"Man.21","Prod.3",71
"Man.22","Prod.3",37
"Man.22","Prod.3",36
"Man.22","Prod.3",37
"Man.22","Prod.3",45
"Man.22","Prod.3",42
"Man.22","Prod.3",40
"Man.23","Prod.3",75
"Man.23","Prod.3",67
"Man.23","Prod.3",70
"Man.23","Prod.3",71
"Man.23","Prod.3",64
"Man.23","Prod.3",72
"Man.24","Prod.3",38
"Man.24","Prod.3",43
"Man.24","Prod.3",31
"Man.24","Prod.3",36
"Man.24","Prod.3",36
"Man.24","Prod.3",40
"Man.25","Prod.3",28
"Man.25","Prod.3",34
"Man.25","Prod.3",36
"Man.25","Prod.3",32
"Man.25","Prod.3",24
"Man.25","Prod.3",28
"Man.1","Prod.3",35
"Man.1","Prod.3",36
"Man.1","Prod.3",24
"Man.1","Prod.3",30
"Man.1","Prod.3",33
"Man.1","Prod.3",24
"Man.2","Prod.3",63
"Man.2","Prod.3",62
"Man.2","Prod.3",66
"Man.2","Prod.3",59
"Man.2","Prod.3",57
"Man.2","Prod.3",64
"Man.3","Prod.3",26
"Man.3","Prod.3",33
"Man.3","Prod.3",26
"Man.3","Prod.3",27
"Man.3","Prod.3",32
"Man.3","Prod.3",41
"Man.4","Prod.3",52
"Man.4","Prod.3",51
"Man.4","Prod.3",53
"Man.4","Prod.3",72
"Man.4","Prod.3",51
"Man.4","Prod.3",60
"Man.5","Prod.3",21
"Man.5","Prod.3",30
"Man.5","Prod.3",24
"Man.5","Prod.3",26
"Man.5","Prod.3",22
"Man.5","Prod.3",31
"Man.6","Prod.3",20
"Man.6","Prod.3",28
"Man.6","Prod.3",17
"Man.6","Prod.3",24
"Man.6","Prod.3",13
"Man.6","Prod.3",18
"Man.7","Prod.3",33
"Man.7","Prod.3",21
"Man.7","Prod.3",34
"Man.7","Prod.3",26
"Man.7","Prod.3",22
"Man.7","Prod.3",16
"Man.8","Prod.3",59
"Man.8","Prod.3",51
"Man.8","Prod.3",56
"Man.8","Prod.3",63
"Man.8","Prod.3",50
"Man.8","Prod.3",53
"Man.9","Prod.3",54
"Man.9","Prod.3",56
"Man.9","Prod.3",48
"Man.9","Prod.3",54
"Man.9","Prod.3",58
"Man.9","Prod.3",49
"Man.10","Prod.3",40
"Man.10","Prod.3",43
"Man.10","Prod.3",47
"Man.10","Prod.3",40
"Man.10","Prod.3",52
"Man.10","Prod.3",45
"Man.11","Prod.3",22
"Man.11","Prod.3",18
"Man.11","Prod.3",24
"Man.11","Prod.3",30
"Man.11","Prod.3",22
"Man.11","Prod.3",20
"Man.12","Prod.3",43
"Man.12","Prod.3",43
"Man.12","Prod.3",40
"Man.12","Prod.3",46
"Man.12","Prod.3",42
"Man.12","Prod.3",40
"Man.13","Prod.3",24
"Man.13","Prod.3",40
"Man.13","Prod.3",26
"Man.13","Prod.3",35
"Man.13","Prod.3",21
"Man.13","Prod.3",27
"Man.14","Prod.3",67
"Man.14","Prod.3",63
"Man.14","Prod.3",70
"Man.14","Prod.3",70
"Man.14","Prod.3",69
"Man.14","Prod.3",81
"Man.15","Prod.3",42
"Man.15","Prod.3",47
"Man.15","Prod.3",40
"Man.15","Prod.3",45
"Man.15","Prod.3",43
"Man.15","Prod.3",45
"Man.16","Prod.3",50
"Man.16","Prod.3",51
"Man.16","Prod.3",56
"Man.16","Prod.3",51
"Man.16","Prod.3",62
"Man.16","Prod.3",49
"Man.17","Prod.3",35
"Man.17","Prod.3",36
"Man.17","Prod.3",23
"Man.17","Prod.3",25
"Man.17","Prod.3",31
"Man.17","Prod.3",24
"Man.18","Prod.3",33
"Man.18","Prod.3",24
"Man.18","Prod.3",26
"Man.18","Prod.3",24
"Man.18","Prod.3",31
"Man.18","Prod.3",29
"Man.19","Prod.3",17
"Man.19","Prod.3",16
"Man.19","Prod.3",16
"Man.19","Prod.3",25
"Man.19","Prod.3",26
"Man.19","Prod.3",23
"Man.20","Prod.3",40
"Man.20","Prod.3",46
"Man.20","Prod.3",50
"Man.20","Prod.3",37
"Man.20","Prod.3",40
"Man.20","Prod.3",40
"Man.21","Prod.3",74
"Man.21","Prod.3",61
"Man.21","Prod.3",68
"Man.21","Prod.3",71
"Man.21","Prod.3",79
"Man.21","Prod.3",78
"Man.22","Prod.3",32
"Man.22","Prod.3",27
"Man.22","Prod.3",46
"Man.22","Prod.3",36
"Man.22","Prod.3",33
"Man.22","Prod.3",37
"Man.23","Prod.3",68
"Man.23","Prod.3",68
"Man.23","Prod.3",79
"Man.23","Prod.3",70
"Man.23","Prod.3",66
"Man.23","Prod.3",74
"Man.24","Prod.3",37
"Man.24","Prod.3",33
"Man.24","Prod.3",41
"Man.24","Prod.3",40
"Man.24","Prod.3",36
"Man.24","Prod.3",43
"Man.25","Prod.3",34
"Man.25","Prod.3",39
"Man.25","Prod.3",28
"Man.25","Prod.3",36
"Man.25","Prod.3",39
"Man.25","Prod.3",34
"Man.1","Prod.3",30
"Man.1","Prod.3",31
"Man.1","Prod.3",29
"Man.1","Prod.3",31
"Man.1","Prod.3",29
"Man.1","Prod.3",30
"Man.2","Prod.3",65
"Man.2","Prod.3",64
"Man.2","Prod.3",56
"Man.2","Prod.3",56
"Man.2","Prod.3",71
"Man.2","Prod.3",68
"Man.3","Prod.3",35
"Man.3","Prod.3",34
"Man.3","Prod.3",31
"Man.3","Prod.3",31
"Man.3","Prod.3",34
"Man.3","Prod.3",32
"Man.4","Prod.3",55
"Man.4","Prod.3",65
"Man.4","Prod.3",63
"Man.4","Prod.3",49
"Man.4","Prod.3",52
"Man.4","Prod.3",52
"Man.5","Prod.3",23
"Man.5","Prod.3",26
"Man.5","Prod.3",24
"Man.5","Prod.3",34
"Man.5","Prod.3",35
"Man.5","Prod.3",29
"Man.6","Prod.3",30
"Man.6","Prod.3",27
"Man.6","Prod.3",15
"Man.6","Prod.3",21
"Man.6","Prod.3",25
"Man.6","Prod.3",32
"Man.7","Prod.3",24
"Man.7","Prod.3",29
"Man.7","Prod.3",21
"Man.7","Prod.3",31
"Man.7","Prod.3",19
"Man.7","Prod.3",22
"Man.8","Prod.3",46
"Man.8","Prod.3",51
"Man.8","Prod.3",57
"Man.8","Prod.3",54
"Man.8","Prod.3",57
"Man.8","Prod.3",63
"Man.9","Prod.3",57
"Man.9","Prod.3",60
"Man.9","Prod.3",50
"Man.9","Prod.3",49
"Man.9","Prod.3",49
"Man.9","Prod.3",51
"Man.10","Prod.3",61
"Man.10","Prod.3",45
"Man.10","Prod.3",36
"Man.10","Prod.3",41
"Man.10","Prod.3",50
"Man.10","Prod.3",45
"Man.11","Prod.3",17
"Man.11","Prod.3",28
"Man.11","Prod.3",17
"Man.11","Prod.3",28
"Man.11","Prod.3",27
"Man.11","Prod.3",24
"Man.12","Prod.3",40
"Man.12","Prod.3",28
"Man.12","Prod.3",35
"Man.12","Prod.3",48
"Man.12","Prod.3",29
"Man.12","Prod.3",47
"Man.13","Prod.3",27
"Man.13","Prod.3",20
"Man.13","Prod.3",22
"Man.13","Prod.3",29
"Man.13","Prod.3",23
"Man.13","Prod.3",23
"Man.14","Prod.3",68
"Man.14","Prod.3",64
"Man.14","Prod.3",66
"Man.14","Prod.3",72
"Man.14","Prod.3",74
"Man.14","Prod.3",72
"Man.15","Prod.3",42
"Man.15","Prod.3",41
"Man.15","Prod.3",38
"Man.15","Prod.3",46
"Man.15","Prod.3",39
"Man.15","Prod.3",37
"Man.16","Prod.3",60
"Man.16","Prod.3",47
"Man.16","Prod.3",51
"Man.16","Prod.3",62
"Man.16","Prod.3",51
"Man.16","Prod.3",47
"Man.17","Prod.3",21
"Man.17","Prod.3",36
"Man.17","Prod.3",28
"Man.17","Prod.3",29
"Man.17","Prod.3",30
"Man.17","Prod.3",25
"Man.18","Prod.3",25
"Man.18","Prod.3",20
"Man.18","Prod.3",27
"Man.18","Prod.3",30
"Man.18","Prod.3",21
"Man.18","Prod.3",27
"Man.19","Prod.3",31
"Man.19","Prod.3",19
"Man.19","Prod.3",18
"Man.19","Prod.3",25
"Man.19","Prod.3",12
"Man.19","Prod.3",22
"Man.20","Prod.3",43
"Man.20","Prod.3",42
"Man.20","Prod.3",41
"Man.20","Prod.3",43
"Man.20","Prod.3",41
"Man.20","Prod.3",41
"Man.21","Prod.3",63
"Man.21","Prod.3",71
"Man.21","Prod.3",79
"Man.21","Prod.3",70
"Man.21","Prod.3",74
"Man.21","Prod.3",64
"Man.22","Prod.3",40
"Man.22","Prod.3",39
"Man.22","Prod.3",46
"Man.22","Prod.3",41
"Man.22","Prod.3",44
"Man.22","Prod.3",40
"Man.23","Prod.3",69
"Man.23","Prod.3",66
"Man.23","Prod.3",60
"Man.23","Prod.3",73
"Man.23","Prod.3",68
"Man.23","Prod.3",66
"Man.24","Prod.3",43
"Man.24","Prod.3",41
"Man.24","Prod.3",39
"Man.24","Prod.3",37
"Man.24","Prod.3",43
"Man.24","Prod.3",34
"Man.25","Prod.3",27
"Man.25","Prod.3",42
"Man.25","Prod.3",28
"Man.25","Prod.3",38
"Man.25","Prod.3",31
"Man.25","Prod.3",35
"Man.1","Prod.3",37
"Man.1","Prod.3",32
"Man.1","Prod.3",33
"Man.1","Prod.3",38
"Man.1","Prod.3",36
"Man.1","Prod.3",25
"Man.2","Prod.3",68
"Man.2","Prod.3",60
"Man.2","Prod.3",73
"Man.2","Prod.3",61
"Man.2","Prod.3",72
"Man.2","Prod.3",66
"Man.3","Prod.3",34
"Man.3","Prod.3",40
"Man.3","Prod.3",24
"Man.3","Prod.3",27
"Man.3","Prod.3",30
"Man.3","Prod.3",38
"Man.4","Prod.3",65
"Man.4","Prod.3",50
"Man.4","Prod.3",53
"Man.4","Prod.3",52
"Man.4","Prod.3",55
"Man.4","Prod.3",57
"Man.5","Prod.3",22
"Man.5","Prod.3",26
"Man.5","Prod.3",28
"Man.5","Prod.3",28
"Man.5","Prod.3",26
"Man.5","Prod.3",21
"Man.6","Prod.3",19
"Man.6","Prod.3",22
"Man.6","Prod.3",18
"Man.6","Prod.3",28
"Man.6","Prod.3",17
"Man.6","Prod.3",21
"Man.7","Prod.3",22
"Man.7","Prod.3",19
"Man.7","Prod.3",28
"Man.7","Prod.3",21
"Man.7","Prod.3",24
"Man.7","Prod.3",19
"Man.8","Prod.3",59
"Man.8","Prod.3",55
"Man.8","Prod.3",62
"Man.8","Prod.3",58
"Man.8","Prod.3",58
"Man.8","Prod.3",56
"Man.9","Prod.3",52
"Man.9","Prod.3",50
"Man.9","Prod.3",50
"Man.9","Prod.3",61
"Man.9","Prod.3",49
"Man.9","Prod.3",54
"Man.10","Prod.3",61
"Man.10","Prod.3",47
"Man.10","Prod.3",45
"Man.10","Prod.3",50
"Man.10","Prod.3",49
"Man.10","Prod.3",48
"Man.11","Prod.3",25
"Man.11","Prod.3",28
"Man.11","Prod.3",26
"Man.11","Prod.3",15
"Man.11","Prod.3",20
"Man.11","Prod.3",21
"Man.12","Prod.3",32
"Man.12","Prod.3",44
"Man.12","Prod.3",33
"Man.12","Prod.3",37
"Man.12","Prod.3",47
"Man.12","Prod.3",47
"Man.13","Prod.3",19
"Man.13","Prod.3",24
"Man.13","Prod.3",35
"Man.13","Prod.3",27
"Man.13","Prod.3",29
"Man.13","Prod.3",20
"Man.14","Prod.3",69
"Man.14","Prod.3",69
"Man.14","Prod.3",72
"Man.14","Prod.3",70
"Man.14","Prod.3",70
"Man.14","Prod.3",80
"Man.15","Prod.3",37
"Man.15","Prod.3",39
"Man.15","Prod.3",37
"Man.15","Prod.3",38
"Man.15","Prod.3",45
"Man.15","Prod.3",43
"Man.16","Prod.3",54
"Man.16","Prod.3",61
"Man.16","Prod.3",53
"Man.16","Prod.3",57
"Man.16","Prod.3",58
"Man.16","Prod.3",57
"Man.17","Prod.3",30
"Man.17","Prod.3",29
"Man.17","Prod.3",35
"Man.17","Prod.3",30
"Man.17","Prod.3",30
"Man.17","Prod.3",32
"Man.18","Prod.3",36
"Man.18","Prod.3",31
"Man.18","Prod.3",31
"Man.18","Prod.3",28
"Man.18","Prod.3",23
"Man.18","Prod.3",27
"Man.19","Prod.3",21
"Man.19","Prod.3",19
"Man.19","Prod.3",22
"Man.19","Prod.3",18
"Man.19","Prod.3",20
"Man.19","Prod.3",24
"Man.20","Prod.3",50
"Man.20","Prod.3",44
"Man.20","Prod.3",43
"Man.20","Prod.3",42
"Man.20","Prod.3",32
"Man.20","Prod.3",44
"Man.21","Prod.3",70
"Man.21","Prod.3",63
"Man.21","Prod.3",69
"Man.21","Prod.3",74
"Man.21","Prod.3",64
"Man.21","Prod.3",62
"Man.22","Prod.3",36
"Man.22","Prod.3",42
"Man.22","Prod.3",36
"Man.22","Prod.3",45
"Man.22","Prod.3",39
"Man.22","Prod.3",40
"Man.23","Prod.3",74
"Man.23","Prod.3",62
"Man.23","Prod.3",63
"Man.23","Prod.3",65
"Man.23","Prod.3",67
"Man.23","Prod.3",65
"Man.24","Prod.3",37
"Man.24","Prod.3",37
"Man.24","Prod.3",40
"Man.24","Prod.3",32
"Man.24","Prod.3",44
"Man.24","Prod.3",38
"Man.25","Prod.3",29
"Man.25","Prod.3",30
"Man.25","Prod.3",35
"Man.25","Prod.3",26
"Man.25","Prod.3",36
"Man.25","Prod.3",35
"Man.1","Prod.4",32
"Man.1","Prod.4",32
"Man.1","Prod.4",26
"Man.1","Prod.4",36
"Man.1","Prod.4",26
"Man.1","Prod.4",35
"Man.2","Prod.4",68
"Man.2","Prod.4",66
"Man.2","Prod.4",69
"Man.2","Prod.4",67
"Man.2","Prod.4",72
"Man.2","Prod.4",66
"Man.3","Prod.4",33
"Man.3","Prod.4",38
"Man.3","Prod.4",40
"Man.3","Prod.4",27
"Man.3","Prod.4",33
"Man.3","Prod.4",27
"Man.4","Prod.4",60
"Man.4","Prod.4",55
"Man.4","Prod.4",64
"Man.4","Prod.4",69
"Man.4","Prod.4",57
"Man.4","Prod.4",64
"Man.5","Prod.4",26
"Man.5","Prod.4",33
"Man.5","Prod.4",22
"Man.5","Prod.4",30
"Man.5","Prod.4",23
"Man.5","Prod.4",26
"Man.6","Prod.4",28
"Man.6","Prod.4",20
"Man.6","Prod.4",23
"Man.6","Prod.4",31
"Man.6","Prod.4",22
"Man.6","Prod.4",25
"Man.7","Prod.4",30
"Man.7","Prod.4",29
"Man.7","Prod.4",29
"Man.7","Prod.4",11
"Man.7","Prod.4",13
"Man.7","Prod.4",26
"Man.8","Prod.4",59
"Man.8","Prod.4",49
"Man.8","Prod.4",51
"Man.8","Prod.4",56
"Man.8","Prod.4",47
"Man.8","Prod.4",57
"Man.9","Prod.4",55
"Man.9","Prod.4",62
"Man.9","Prod.4",57
"Man.9","Prod.4",49
"Man.9","Prod.4",59
"Man.9","Prod.4",45
"Man.10","Prod.4",41
"Man.10","Prod.4",52
"Man.10","Prod.4",58
"Man.10","Prod.4",49
"Man.10","Prod.4",56
"Man.10","Prod.4",51
"Man.11","Prod.4",32
"Man.11","Prod.4",24
"Man.11","Prod.4",26
"Man.11","Prod.4",37
"Man.11","Prod.4",26
"Man.11","Prod.4",28
"Man.12","Prod.4",43
"Man.12","Prod.4",43
"Man.12","Prod.4",38
"Man.12","Prod.4",36
"Man.12","Prod.4",47
"Man.12","Prod.4",48
"Man.13","Prod.4",36
"Man.13","Prod.4",32
"Man.13","Prod.4",32
"Man.13","Prod.4",38
"Man.13","Prod.4",34
"Man.13","Prod.4",36
"Man.14","Prod.4",84
"Man.14","Prod.4",78
"Man.14","Prod.4",66
"Man.14","Prod.4",78
"Man.14","Prod.4",77
"Man.14","Prod.4",77
"Man.15","Prod.4",42
"Man.15","Prod.4",46
"Man.15","Prod.4",46
"Man.15","Prod.4",54
"Man.15","Prod.4",41
"Man.15","Prod.4",54
"Man.16","Prod.4",63
"Man.16","Prod.4",65
"Man.16","Prod.4",57
"Man.16","Prod.4",47
"Man.16","Prod.4",58
"Man.16","Prod.4",56
"Man.17","Prod.4",35
"Man.17","Prod.4",29
"Man.17","Prod.4",35
"Man.17","Prod.4",37
"Man.17","Prod.4",28
"Man.17","Prod.4",31
"Man.18","Prod.4",29
"Man.18","Prod.4",30
"Man.18","Prod.4",30
"Man.18","Prod.4",26
"Man.18","Prod.4",38
"Man.18","Prod.4",34
"Man.19","Prod.4",27
"Man.19","Prod.4",25
"Man.19","Prod.4",24
"Man.19","Prod.4",29
"Man.19","Prod.4",27
"Man.19","Prod.4",23
"Man.20","Prod.4",46
"Man.20","Prod.4",46
"Man.20","Prod.4",55
"Man.20","Prod.4",55
"Man.20","Prod.4",50
"Man.20","Prod.4",48
"Man.21","Prod.4",64
"Man.21","Prod.4",65
"Man.21","Prod.4",80
"Man.21","Prod.4",73
"Man.21","Prod.4",74
"Man.21","Prod.4",89
"Man.22","Prod.4",42
"Man.22","Prod.4",40
"Man.22","Prod.4",48
"Man.22","Prod.4",39
"Man.22","Prod.4",41
"Man.22","Prod.4",35
"Man.23","Prod.4",69
"Man.23","Prod.4",74
"Man.23","Prod.4",74
"Man.23","Prod.4",68
"Man.23","Prod.4",70
"Man.23","Prod.4",73
"Man.24","Prod.4",42
"Man.24","Prod.4",29
"Man.24","Prod.4",45
"Man.24","Prod.4",48
"Man.24","Prod.4",41
"Man.24","Prod.4",41
"Man.25","Prod.4",39
"Man.25","Prod.4",30
"Man.25","Prod.4",21
"Man.25","Prod.4",28
"Man.25","Prod.4",36
"Man.25","Prod.4",35
"Man.1","Prod.4",27
"Man.1","Prod.4",30
"Man.1","Prod.4",24
"Man.1","Prod.4",36
"Man.1","Prod.4",21
"Man.1","Prod.4",43
"Man.2","Prod.4",69
"Man.2","Prod.4",71
"Man.2","Prod.4",60
"Man.2","Prod.4",67
"Man.2","Prod.4",74
"Man.2","Prod.4",68
"Man.3","Prod.4",32
"Man.3","Prod.4",32
"Man.3","Prod.4",34
"Man.3","Prod.4",34
"Man.3","Prod.4",32
"Man.3","Prod.4",44
"Man.4","Prod.4",56
"Man.4","Prod.4",55
"Man.4","Prod.4",60
"Man.4","Prod.4",54
"Man.4","Prod.4",65
"Man.4","Prod.4",48
"Man.5","Prod.4",32
"Man.5","Prod.4",26
"Man.5","Prod.4",25
"Man.5","Prod.4",31
"Man.5","Prod.4",35
"Man.5","Prod.4",27
"Man.6","Prod.4",32
"Man.6","Prod.4",24
"Man.6","Prod.4",22
"Man.6","Prod.4",19
"Man.6","Prod.4",26
"Man.6","Prod.4",34
"Man.7","Prod.4",22
"Man.7","Prod.4",28
"Man.7","Prod.4",29
"Man.7","Prod.4",32
"Man.7","Prod.4",29
"Man.7","Prod.4",21
"Man.8","Prod.4",59
"Man.8","Prod.4",53
"Man.8","Prod.4",65
"Man.8","Prod.4",67
"Man.8","Prod.4",59
"Man.8","Prod.4",53
"Man.9","Prod.4",48
"Man.9","Prod.4",50
"Man.9","Prod.4",57
"Man.9","Prod.4",54
"Man.9","Prod.4",50
"Man.9","Prod.4",55
"Man.10","Prod.4",53
"Man.10","Prod.4",54
"Man.10","Prod.4",56
"Man.10","Prod.4",54
"Man.10","Prod.4",46
"Man.10","Prod.4",47
"Man.11","Prod.4",22
"Man.11","Prod.4",17
"Man.11","Prod.4",21
"Man.11","Prod.4",19
"Man.11","Prod.4",34
"Man.11","Prod.4",23
"Man.12","Prod.4",47
"Man.12","Prod.4",48
"Man.12","Prod.4",46
"Man.12","Prod.4",46
"Man.12","Prod.4",39
"Man.12","Prod.4",38
"Man.13","Prod.4",30
"Man.13","Prod.4",20
"Man.13","Prod.4",32
"Man.13","Prod.4",25
"Man.13","Prod.4",31
"Man.13","Prod.4",31
"Man.14","Prod.4",72
"Man.14","Prod.4",67
"Man.14","Prod.4",77
"Man.14","Prod.4",72
"Man.14","Prod.4",70
"Man.14","Prod.4",78
"Man.15","Prod.4",49
"Man.15","Prod.4",47
"Man.15","Prod.4",46
"Man.15","Prod.4",42
"Man.15","Prod.4",42
"Man.15","Prod.4",50
"Man.16","Prod.4",54
"Man.16","Prod.4",57
"Man.16","Prod.4",56
"Man.16","Prod.4",55
"Man.16","Prod.4",68
"Man.16","Prod.4",62
"Man.17","Prod.4",38
"Man.17","Prod.4",38
"Man.17","Prod.4",38
"Man.17","Prod.4",33
"Man.17","Prod.4",33
"Man.17","Prod.4",32
"Man.18","Prod.4",32
"Man.18","Prod.4",31
"Man.18","Prod.4",28
"Man.18","Prod.4",25
"Man.18","Prod.4",26
"Man.18","Prod.4",25
"Man.19","Prod.4",22
"Man.19","Prod.4",32
"Man.19","Prod.4",25
"Man.19","Prod.4",24
"Man.19","Prod.4",16
"Man.19","Prod.4",30
"Man.20","Prod.4",51
"Man.20","Prod.4",50
"Man.20","Prod.4",43
"Man.20","Prod.4",44
"Man.20","Prod.4",47
"Man.20","Prod.4",48
"Man.21","Prod.4",73
"Man.21","Prod.4",79
"Man.21","Prod.4",71
"Man.21","Prod.4",72
"Man.21","Prod.4",81
"Man.21","Prod.4",70
"Man.22","Prod.4",41
"Man.22","Prod.4",45
"Man.22","Prod.4",37
"Man.22","Prod.4",52
"Man.22","Prod.4",49
"Man.22","Prod.4",36
"Man.23","Prod.4",67
"Man.23","Prod.4",69
"Man.23","Prod.4",70
"Man.23","Prod.4",71
"Man.23","Prod.4",71
"Man.23","Prod.4",70
"Man.24","Prod.4",50
"Man.24","Prod.4",45
"Man.24","Prod.4",47
"Man.24","Prod.4",46
"Man.24","Prod.4",59
"Man.24","Prod.4",38
"Man.25","Prod.4",35
"Man.25","Prod.4",31
"Man.25","Prod.4",30
"Man.25","Prod.4",31
"Man.25","Prod.4",37
"Man.25","Prod.4",28
"Man.1","Prod.4",27
"Man.1","Prod.4",33
"Man.1","Prod.4",45
"Man.1","Prod.4",40
"Man.1","Prod.4",30
"Man.1","Prod.4",30
"Man.2","Prod.4",70
"Man.2","Prod.4",62
"Man.2","Prod.4",63
"Man.2","Prod.4",74
"Man.2","Prod.4",67
"Man.2","Prod.4",71
"Man.3","Prod.4",45
"Man.3","Prod.4",36
"Man.3","Prod.4",29
"Man.3","Prod.4",33
"Man.3","Prod.4",35
"Man.3","Prod.4",35
"Man.4","Prod.4",58
"Man.4","Prod.4",60
"Man.4","Prod.4",55
"Man.4","Prod.4",58
"Man.4","Prod.4",68
"Man.4","Prod.4",59
"Man.5","Prod.4",27
"Man.5","Prod.4",26
"Man.5","Prod.4",28
"Man.5","Prod.4",23
"Man.5","Prod.4",32
"Man.5","Prod.4",20
"Man.6","Prod.4",30
"Man.6","Prod.4",17
"Man.6","Prod.4",17
"Man.6","Prod.4",24
"Man.6","Prod.4",26
"Man.6","Prod.4",26
"Man.7","Prod.4",28
"Man.7","Prod.4",20
"Man.7","Prod.4",17
"Man.7","Prod.4",23
"Man.7","Prod.4",26
"Man.7","Prod.4",24
"Man.8","Prod.4",52
"Man.8","Prod.4",53
"Man.8","Prod.4",60
"Man.8","Prod.4",55
"Man.8","Prod.4",55
"Man.8","Prod.4",57
"Man.9","Prod.4",50
"Man.9","Prod.4",51
"Man.9","Prod.4",50
"Man.9","Prod.4",52
"Man.9","Prod.4",59
"Man.9","Prod.4",57
"Man.10","Prod.4",56
"Man.10","Prod.4",63
"Man.10","Prod.4",50
"Man.10","Prod.4",61
"Man.10","Prod.4",50
"Man.10","Prod.4",42
"Man.11","Prod.4",19
"Man.11","Prod.4",33
"Man.11","Prod.4",25
"Man.11","Prod.4",24
"Man.11","Prod.4",22
"Man.11","Prod.4",16
"Man.12","Prod.4",46
"Man.12","Prod.4",50
"Man.12","Prod.4",49
"Man.12","Prod.4",44
"Man.12","Prod.4",36
"Man.12","Prod.4",49
"Man.13","Prod.4",27
"Man.13","Prod.4",28
"Man.13","Prod.4",26
"Man.13","Prod.4",26
"Man.13","Prod.4",31
"Man.13","Prod.4",31
"Man.14","Prod.4",67
"Man.14","Prod.4",72
"Man.14","Prod.4",71
"Man.14","Prod.4",71
"Man.14","Prod.4",75
"Man.14","Prod.4",70
"Man.15","Prod.4",40
"Man.15","Prod.4",42
"Man.15","Prod.4",41
"Man.15","Prod.4",37
"Man.15","Prod.4",51
"Man.15","Prod.4",43
"Man.16","Prod.4",59
"Man.16","Prod.4",56
"Man.16","Prod.4",59
"Man.16","Prod.4",51
"Man.16","Prod.4",60
"Man.16","Prod.4",54
"Man.17","Prod.4",34
"Man.17","Prod.4",32
"Man.17","Prod.4",31
"Man.17","Prod.4",29
"Man.17","Prod.4",32
"Man.17","Prod.4",21
"Man.18","Prod.4",34
"Man.18","Prod.4",29
"Man.18","Prod.4",22
"Man.18","Prod.4",31
"Man.18","Prod.4",35
"Man.18","Prod.4",25
"Man.19","Prod.4",27
"Man.19","Prod.4",31
"Man.19","Prod.4",28
"Man.19","Prod.4",32
"Man.19","Prod.4",30
"Man.19","Prod.4",25
"Man.20","Prod.4",41
"Man.20","Prod.4",43
"Man.20","Prod.4",51
"Man.20","Prod.4",52
"Man.20","Prod.4",55
"Man.20","Prod.4",52
"Man.21","Prod.4",66
"Man.21","Prod.4",74
"Man.21","Prod.4",64
"Man.21","Prod.4",78
"Man.21","Prod.4",74
"Man.21","Prod.4",76
"Man.22","Prod.4",40
"Man.22","Prod.4",34
"Man.22","Prod.4",48
"Man.22","Prod.4",37
"Man.22","Prod.4",42
"Man.22","Prod.4",37
"Man.23","Prod.4",70
"Man.23","Prod.4",62
"Man.23","Prod.4",64
"Man.23","Prod.4",75
"Man.23","Prod.4",73
"Man.23","Prod.4",73
"Man.24","Prod.4",44
"Man.24","Prod.4",51
"Man.24","Prod.4",47
"Man.24","Prod.4",43
"Man.24","Prod.4",38
"Man.24","Prod.4",38
"Man.25","Prod.4",35
"Man.25","Prod.4",41
"Man.25","Prod.4",26
"Man.25","Prod.4",40
"Man.25","Prod.4",36
"Man.25","Prod.4",37
"Man.1","Prod.4",37
"Man.1","Prod.4",24
"Man.1","Prod.4",34
"Man.1","Prod.4",39
"Man.1","Prod.4",35
"Man.1","Prod.4",33
"Man.2","Prod.4",73
"Man.2","Prod.4",67
"Man.2","Prod.4",62
"Man.2","Prod.4",70
"Man.2","Prod.4",68
"Man.2","Prod.4",68
"Man.3","Prod.4",38
"Man.3","Prod.4",32
"Man.3","Prod.4",36
"Man.3","Prod.4",43
"Man.3","Prod.4",37
"Man.3","Prod.4",44
"Man.4","Prod.4",61
"Man.4","Prod.4",56
"Man.4","Prod.4",48
"Man.4","Prod.4",63
"Man.4","Prod.4",57
"Man.4","Prod.4",56
"Man.5","Prod.4",29
"Man.5","Prod.4",33
"Man.5","Prod.4",22
"Man.5","Prod.4",26
"Man.5","Prod.4",24
"Man.5","Prod.4",21
"Man.6","Prod.4",22
"Man.6","Prod.4",28
"Man.6","Prod.4",32
"Man.6","Prod.4",13
"Man.6","Prod.4",18
"Man.6","Prod.4",23
"Man.7","Prod.4",28
"Man.7","Prod.4",24
"Man.7","Prod.4",32
"Man.7","Prod.4",26
"Man.7","Prod.4",20
"Man.7","Prod.4",20
"Man.8","Prod.4",60
"Man.8","Prod.4",59
"Man.8","Prod.4",58
"Man.8","Prod.4",55
"Man.8","Prod.4",57
"Man.8","Prod.4",53
